Domian;Phylum;Class;Order;Family;Genus;Species;MP288;MP289;MP290;MP291;MP292;MP293;MP294;MP295;MP296;MP297;MP298;MP299;MP300;MP301;MP302;MP303;MP304;MP305;MP306;MP307;total
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;uncultured;metagenome;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae;Lentimicrobiaceae;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexales;Oligoflexus;Thymallus_thymallus;0;0;131;0;0;0;0;0;0;0;0;0;0;0;0;202;0;222;0;0;555
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;uncultured_bacterium;22;0;0;41;0;0;0;0;134;98;0;0;0;0;0;0;0;0;153;38;486
Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;0319-6G20;0319-6G20;uncultured_gamma;0;0;0;0;22;0;0;0;68;0;0;0;0;0;0;103;0;273;0;0;466
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;;35;66;124;67;0;0;0;0;48;0;0;0;0;0;0;0;0;0;76;0;416
Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;0319-6G20;0319-6G20;;0;0;0;0;0;0;0;0;35;0;0;0;0;62;154;0;0;0;0;81;332
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio_exovorus;49;19;0;16;33;0;0;0;50;0;0;0;0;0;0;84;0;0;0;0;251
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax;;37;14;0;41;39;0;0;0;29;0;0;0;0;0;0;0;0;0;77;0;237
Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;uncultured;uncultured;uncultured_bacterium;17;0;0;0;0;193;0;0;16;0;0;0;0;0;0;0;0;0;0;0;226
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter;;0;0;151;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214
Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;uncultured;uncultured_bacterium;12;0;0;0;0;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27_clade;;0;0;0;0;0;0;0;0;9;148;0;0;0;0;0;0;0;0;0;0;157
Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;0319-6G20;0319-6G20;uncultured_Bacteriovorax;0;19;0;0;43;53;0;0;0;0;0;21;0;0;0;0;0;0;0;0;136
Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;uncultured;uncultured;;12;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;19;107
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter;microbial_mat;27;28;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;81
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;54
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter;Peredibacter_starrii;0;0;0;11;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53
Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;0319-6G20;0319-6G20;uncultured_bacterium;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41
Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;0319-6G20;0319-6G20;uncultured_Syntrophobacteraceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24
Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;0319-6G20;0319-6G20;metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27_clade;uncultured_bacterium;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;9
Bacteria;Caldatribacteriota;JS1;JS1;JS1;JS1;uncultured_organism;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;7
Bacteria;Caldisericota;Caldisericia;Caldisericales;Caldisericaceae;Caldisericum;uncultured_eubacterium;15;0;0;40;0;0;0;0;0;0;0;0;0;112;0;0;0;0;103;0;270
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;;0;0;0;0;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter_concisus;0;0;0;0;191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;uncultured_bacterium;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Sulfurimonadaceae;Sulfurimonas;;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Pseudarcobacter;;0;0;0;0;0;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0;24
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;JG30-KF-CM45;;463;506;440;445;335;466;1188;81;107;429;317;0;415;791;173;0;379;104;413;351;7403
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;JG30-KF-CM45;uncultured_bacterium;513;149;357;85;160;297;1090;294;124;88;65;0;173;84;195;303;0;0;136;535;4648
Bacteria;Chloroflexi;KD4-96;KD4-96;KD4-96;KD4-96;;0;0;487;0;0;76;0;0;0;128;0;125;0;0;77;0;303;0;0;2422;3618
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;;340;497;269;669;169;243;31;96;13;0;0;193;64;74;128;0;184;193;336;103;3602
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;;;258;437;149;395;78;385;52;0;42;114;0;702;109;133;0;392;126;0;79;0;3451
Bacteria;Chloroflexi;Gitt-GS-136;Gitt-GS-136;Gitt-GS-136;Gitt-GS-136;;0;0;543;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;1839;2416
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea;metagenome;272;199;47;393;285;232;82;0;34;0;154;0;145;0;0;0;0;0;441;0;2284
Bacteria;Chloroflexi;KD4-96;KD4-96;KD4-96;KD4-96;uncultured_bacterium;0;0;0;22;0;0;0;129;0;0;115;0;92;0;0;98;355;0;191;1269;2271
Bacteria;Chloroflexi;OLB14;OLB14;OLB14;OLB14;uncultured_bacterium;42;14;142;19;0;0;0;0;83;338;0;0;19;0;0;0;0;413;0;232;1302
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;uncultured_bacterium;128;63;0;52;43;161;79;0;153;0;213;0;84;0;198;0;0;0;0;0;1174
Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;;79;74;0;0;114;0;70;0;0;0;58;76;17;276;296;0;0;0;76;0;1136
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;94;0;0;0;791;915
Bacteria;Chloroflexi;Chloroflexia;;;;;29;0;0;0;0;0;0;0;0;85;489;0;0;0;0;228;0;0;0;0;831
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;JG30a-KF-32;;0;0;0;0;96;560;0;0;63;0;0;0;0;0;0;0;0;93;0;0;812
Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;A4b;;0;60;99;0;62;298;17;82;0;0;0;0;130;0;0;0;0;0;0;0;748
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;;;76;0;134;0;70;0;464;0;0;0;0;0;0;0;0;0;0;0;0;0;744
Bacteria;Chloroflexi;JG30-KF-CM66;JG30-KF-CM66;JG30-KF-CM66;JG30-KF-CM66;;0;0;0;30;0;0;0;109;0;0;79;0;0;0;65;0;0;0;50;399;732
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;JG30-KF-CM45;uncultured_Chloroflexi;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;111;514;690
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;uncultured_Chloroflexi;0;27;0;0;0;0;220;95;0;0;158;0;0;0;0;0;186;0;0;0;686
Bacteria;Chloroflexi;P2-11E;P2-11E;P2-11E;P2-11E;uncultured_bacterium;0;0;0;0;0;0;0;0;0;86;111;0;0;0;0;0;0;0;0;485;682
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;uncultured_Chloroflexi;30;24;0;280;0;0;0;0;0;134;0;0;70;93;0;0;0;0;0;0;631
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured_eubacterium;119;128;0;96;147;0;0;0;41;0;0;54;0;0;0;0;0;0;0;0;585
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;denitrifying_bacterium;57;131;0;166;41;122;0;0;14;0;0;0;0;0;0;0;0;0;47;0;578
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea;;52;0;0;40;52;0;0;0;0;0;0;157;0;88;0;0;0;179;0;0;568
Bacteria;Chloroflexi;KD4-96;KD4-96;KD4-96;KD4-96;metagenome;111;86;0;0;0;126;0;0;0;0;0;131;55;49;0;0;0;0;0;0;558
Bacteria;Chloroflexi;Ktedonobacteria;C0119;C0119;C0119;uncultured_bacterium;17;35;0;0;0;167;0;0;0;0;0;0;0;0;88;0;120;0;0;118;545
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;uncultured;uncultured_bacterium;0;0;0;24;0;0;0;0;0;108;0;0;103;0;309;0;0;0;0;0;544
Bacteria;Chloroflexi;Gitt-GS-136;Gitt-GS-136;Gitt-GS-136;Gitt-GS-136;uncultured_bacterium;0;0;0;0;36;0;0;0;0;0;391;0;48;0;0;0;48;0;0;0;523
Bacteria;Chloroflexi;Dehalococcoidia;SAR202_clade;SAR202_clade;SAR202_clade;;0;0;0;0;0;0;0;0;0;0;489;0;0;0;0;0;0;0;0;0;489
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Candidatus_Chloroploca;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;431;0;0;0;0;473
Bacteria;Chloroflexi;TK10;TK10;TK10;TK10;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;106;0;0;0;0;0;0;0;0;323;429
Bacteria;Chloroflexi;Dehalococcoidia;S085;S085;S085;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386;386
Bacteria;Chloroflexi;AD3;AD3;AD3;AD3;uncultured_bacterium;27;0;0;46;0;0;0;0;211;96;0;0;0;0;0;0;0;0;0;0;380
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;JG30-KF-CM45;uncultured_soil;29;0;0;26;0;0;0;36;0;73;0;57;47;0;0;89;0;0;0;0;357
Bacteria;Chloroflexi;;;;;;0;0;0;0;0;0;0;0;0;0;0;249;0;0;0;0;0;0;0;94;343
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonobacteraceae;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;104;0;0;0;0;0;230;0;0;0;334
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;UTCFX1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331;331
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;JG30-KF-CM45;metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;0;0;0;0;146;305
Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;A4b;uncultured_bacterium;0;0;0;0;0;85;0;0;0;0;62;0;0;0;0;126;0;0;0;0;273
Bacteria;Chloroflexi;Anaerolineae;SJA-15;SJA-15;SJA-15;;23;70;0;0;0;0;40;0;0;0;131;0;0;0;0;0;0;0;0;0;264
Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;AKIW781;;0;0;0;0;182;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;256
Bacteria;Chloroflexi;TK10;TK10;TK10;TK10;;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;99;40;0;65;249
Bacteria;Chloroflexi;JG30-KF-CM66;JG30-KF-CM66;JG30-KF-CM66;JG30-KF-CM66;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;0;0;94;245
Bacteria;Chloroflexi;Dehalococcoidia;S085;S085;S085;metagenome;0;0;139;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;61;239
Bacteria;Chloroflexi;Anaerolineae;SBR1031;SBR1031;SBR1031;uncultured_Caldilineaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;0;0;0;0;0;235
Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;0;0;0;39;233
Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;AKIW781;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;213
Bacteria;Chloroflexi;KD4-96;KD4-96;KD4-96;KD4-96;uncultured_Chloroflexi;0;0;0;0;0;0;0;0;116;0;0;0;88;0;0;0;0;0;0;0;204
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;82;0;0;0;0;200
Bacteria;Chloroflexi;TK10;TK10;TK10;TK10;metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;192
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;;27;0;0;0;0;0;0;0;0;0;0;149;0;0;0;0;0;0;0;0;176
Bacteria;Chloroflexi;AD3;AD3;AD3;AD3;uncultured_Chloroflexi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;0;0;0;175
Bacteria;Chloroflexi;Ktedonobacteria;B12-WMSP1;B12-WMSP1;B12-WMSP1;uncultured_bacterium;0;34;0;0;0;0;0;0;141;0;0;0;0;0;0;0;0;0;0;0;175
Bacteria;Chloroflexi;Dehalococcoidia;S085;S085;S085;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;153
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;JG30a-KF-32;uncultured_bacterium;0;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Ornatilinea;;0;32;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;140
Bacteria;Chloroflexi;Anaerolineae;jan/20;jan/20;jan/20;uncultured_bacterium;0;5;0;31;22;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;134
Bacteria;Chloroflexi;Dehalococcoidia;S085;S085;S085;uncultured_soil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;130
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;UTCFX1;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;126
Bacteria;Chloroflexi;OLB14;OLB14;OLB14;OLB14;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;120
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;;;0;0;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Leptolinea;uncultured_Chloroflexi;0;18;0;31;0;0;0;0;0;0;0;48;0;15;0;0;0;0;0;0;112
Bacteria;Chloroflexi;Ktedonobacteria;B12-WMSP1;B12-WMSP1;B12-WMSP1;;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;93
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Ornatilinea;uncultured_Chloroflexi;24;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;93
Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;OLB13;;0;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;91
Bacteria;Chloroflexi;Anaerolineae;SBR1031;SBR1031;SBR1031;metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;91
Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;A4b;uncultured_soil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;19;89
Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;AKIW781;uncultured_soil;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;36;85
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;AKYG1722;AKYG1722;uncultured_Alphaproteobacteria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;84
Bacteria;Chloroflexi;Anaerolineae;Anaerolineae;Anaerolineae;Anaerolineae;uncultured_Bellilinea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;83
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;FFCH7168;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;79
Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;RBG-13-54-9;RBG-13-54-9;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;76
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured_Longilinea;15;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62
Bacteria;Chloroflexi;Ktedonobacteria;C0119;C0119;C0119;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;58
Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;A4b;wastewater_metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;10;53
Bacteria;Chloroflexi;Ktedonobacteria;C0119;C0119;C0119;uncultured_soil;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;48
Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45
Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;Ardenticatenaceae;uncultured;metagenome;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
Bacteria;Chloroflexi;OLB14;OLB14;OLB14;OLB14;metagenome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32
Bacteria;Chloroflexi;Anaerolineae;SBR1031;SBR1031;SBR1031;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32
Bacteria;Chloroflexi;Ktedonobacteria;C0119;C0119;C0119;uncultured_Chloroflexi;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured_Chloroflexia;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;18
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;AKYG1722;AKYG1722;uncultured_soil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16
Bacteria;Chloroflexi;Anaerolineae;;;;;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8
Bacteria;Cloacimonadota;Cloacimonadia;Cloacimonadales;Cloacimonadales;Cloacimonadales;uncultured_bacterium;48;22;0;103;22;0;0;70;0;0;0;0;0;54;0;0;0;0;0;0;319
Bacteria;Cloacimonadota;Cloacimonadia;Cloacimonadales;Cloacimonadaceae;Cloacimonadaceae;uncultured_bacterium;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
Bacteria;Cloacimonadota;Cloacimonadia;Cloacimonadales;;;;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Phormidiaceae;Tychonema_CCAP_1459-11B;;1566;515;784;980;915;1336;309;1167;1448;521;993;401;685;1445;410;1126;361;894;450;26;16332
Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Chloroplast;Chloroplast;;182;103;200;217;95;203;46;297;247;25;302;645;280;112;746;41;0;0;204;341;4286
Bacteria;Cyanobacteria;Cyanobacteriia;Leptolyngbyales;Leptolyngbyaceae;uncultured;uncultured_cyanobacterium;218;78;0;226;87;263;8;137;322;27;509;113;104;368;99;131;0;240;0;0;2930
Bacteria;Cyanobacteria;Cyanobacteriia;Phormidesmiales;Phormidesmiaceae;Phormidesmis_ANT.LACV5.1;;315;201;0;223;92;96;73;96;323;396;0;0;146;0;0;143;171;0;256;0;2531
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Cyanobacteriales_Incertae_Sedis;uncultured;uncultured_Antarctic;0;0;0;0;0;0;0;0;0;0;0;0;83;237;337;164;0;0;0;0;821
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Scytonema_UTEX_2349;;0;0;0;0;0;0;0;0;0;0;0;0;41;19;0;654;0;0;0;0;714
Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Chloroplast;Chloroplast;Bacillaria_paxillifer;36;0;0;44;0;0;0;0;70;0;0;71;45;141;128;154;0;0;0;0;689
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Coleofasciculaceae;Wilmottia_Ant-Ph58;;55;0;101;0;0;133;0;86;42;106;0;0;0;125;0;0;0;0;0;0;648
Bacteria;Cyanobacteria;Cyanobacteriia;Oxyphotobacteria_Incertae_Sedis;Unknown_Family;Phormidium_CYN64;;0;0;0;0;0;0;0;0;0;0;0;0;82;0;218;216;0;0;0;0;516
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Chroococcidiopsaceae;Aliterella;;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;496;0;0;0;0;515
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Nostoc_PCC-73102;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216;286;0;0;0;0;502
Bacteria;Cyanobacteria;Cyanobacteriia;Leptolyngbyales;Leptolyngbyaceae;Chamaesiphon_PCC-7430;;0;32;0;0;61;296;0;0;0;0;0;0;0;0;0;63;0;0;0;0;452
Bacteria;Cyanobacteria;Cyanobacteriia;Leptolyngbyales;Leptolyngbyaceae;;;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;352;0;0;0;0;449
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Calothrix_PCC-6303;Macrochaete_psychrophila;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;268;0;0;0;0;422
Bacteria;Cyanobacteria;Sericytochromatia;Sericytochromatia;Sericytochromatia;Sericytochromatia;;0;71;31;0;0;112;0;74;98;0;0;0;0;0;0;0;0;0;0;12;398
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Cyanobacteriaceae;Geitlerinema_LD9;uncultured_Antarctic;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;146;0;0;0;0;241
Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Chloroplast;Chloroplast;Prasiolopsis_sp.;16;6;0;0;0;0;0;0;14;0;0;93;21;0;42;6;0;0;0;0;198
Bacteria;Cyanobacteria;Cyanobacteriia;Phormidesmiales;Phormidesmiaceae;Phormidesmis_ANT.LACV5.1;[Phormidesmis_priestleyi];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;0;0;0;0;185
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Coleofasciculaceae;;;0;0;0;0;0;0;0;0;0;0;0;0;0;173;0;0;0;0;0;0;173
Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Chloroplast;Chloroplast;Auxenochlorella_protothecoides;0;0;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159
Bacteria;Cyanobacteria;Vampirivibrionia;Obscuribacterales;Obscuribacteraceae;Obscuribacteraceae;uncultured_bacterium;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;118
Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Chloroplast;Chloroplast;Capsosiphon_fulvescens;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;108
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;;;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;86;0;0;0;0;107
Bacteria;Cyanobacteria;Cyanobacteriia;Pseudanabaenales;Pseudanabaenaceae;Pseudanabaena_PCC-7429;uncultured_cyanobacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;97
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Phormidiaceae;;;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;90
Bacteria;Cyanobacteria;Cyanobacteriia;Leptolyngbyales;Leptolyngbyaceae;Chamaesiphon_PCC-7430;uncultured_Chamaesiphon;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;76;0;0;0;0;87
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Coleofasciculaceae;Wilmottia_Ant-Ph58;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;82
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Calothrix_PCC-6303;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;61
